с. Своде
с. Севар
с. Севдалина
с. Северняк
с. Северци
с. Севлиево
с. Седелец
с. Седефче
с. Седларево
с. Седлари
с. Седларци
с. Седловина
с. Седянковци
с. Сейдол
с. Сейковци
с. Сеймените
с. Секирка
с. Секулово
с. Селановци
с. Селиминово
с. Селище
с. Селищен дол
с. Селска поляна
с. Селце
с. Селци
с. Селча
с. Селянин
с. Семерджиево
с. Семерджиите
с. Семерци
с. Семковци
с. Семчиново
с. Сенник
с. Сеново
с. Сеноклас
с. Сенокос
с. Сенце
с. Септември
с. Септемврийци
с. Сеслав
с. Сестримо
с. Сестринско
с. Сечен камък
с. Сечище
с. Сив кладенец
с. Сива река
с. Сивино
с. Сигмен
с. Силен
с. Силистра
с. Симеоновград
с. Симеоновец
с. Симеоново
с. Симитли
с. Синаговци
с. Синапово
с. Синдел
с. Синделци
с. Синеморец
с. Сини вир
с. Сини връх
с. Сини рид
с. Синигер
с. Синитово
с. Синчец
с. Синьо бърдо
с. Синьо Камене
с. Синя вода
с. Сипей
с. Сипец
с. Сираково
с. Сирищник
с. Ситово
с. Скала
с. Скалак
с. Скалина
с. Скалица
с. Скалище
с. Скална глава
с. Скалско
с. Скандалото
с. Склаве
с. Скобелево
с. Скомля
с. Скорците
с. Скравена
с. Скребатно
с. Скрино
с. Скриняно
с. Скрът
с. Скутаре
с. Скърбино
с. Славеево
с. Славейково
с. Славейно
с. Славовица
с. Славотин
с. Славщица
с. Славяни
с. Славянин
с. Славяново
с. Славянци
с. Сладка вода
с. Сладкодум
с. Сладун
с. Сладък кладенец
с. Слаковци
с. Сламино
с. Слана бара
с. Сланотрън
с. Слатина
с. Слатино
с. Слащен
с. Сливак
с. Сливарка
с. Сливарово
с. Сливата
с. Сливек
с. Сливен
с. Сливенци
с. Сливито
с. Сливка
с. Сливница
с. Сливо поле
с. Сливовик
с. Сливовица
с. Сливовник
с. Сливово
с. Слишовци
с. Слокощица
с. Сломер
с. Слънчево
с. Слънчовец
с. Слънчоглед
с. Смилец
с. Смиловци
с. Смилян
с. Смин
с. Смирненски
с. Смирненци
с. Смиров дол
с. Смолево
с. Смоличано
с. Смолник
с. Смолница
с. Смолско
с. Смолча
с. Смолян
с. Смоляновци
с. Смочан
с. Смочево
с. Смядово
с. Снежа
с. Снежина
с. Снежинка
с. Сноп
с. Снягово
с. Совата
с. Соволяно
с. Созопол
с. Сокол
с. Соколаре
с. Соколарци
с. Соколенци
с. Соколец
с. Соколино
с. Соколите
с. Соколица
с. Соколник
с. Соколово
с. Соколовци
с. Соколско
с. Соколяне
с. Солари
с. Солища
с. Солище
с. Солник
с. Сомовит
с. Сопица
с. Сопово
с. Сопот
с. Сопотот
с. Сотиря
с. Софийци
с. София
с. Софрониево
с. Спанци
с. Спанчевци
с. Спасово
с. Спасовци
с. Спатово
с. Спахиево
с. Сполука
с. Срацимир
с. Срацимирово
с. Сребриново
с. Сребърна
с. Средец
с. Средина
с. Срединка
с. Средище
с. Средищна
с. Средковец
с. Средна
с. Средна махала
с. Среднево
с. Средни колиби
с. Средни рът
с. Средно градище
с. Средно село
с. Средногорово
с. Средногорци
с. Средня
с. Средогрив
с. Средок
с. Средорек
с. Средоселци
с. Средска
с. Средско
с. Срем
с. Срънско
с. Ставерци
с. Стаевци
с. Стайновци
с. Стайчин дол
с. Стайчовци
с. Стакевци
с. Сталево
с. Сталийска махала
с. Стамболийски
с. Стамболово
с. Стан
с. Станево
с. Станец
с. Станинци
с. Становец
с. Станча
с. Станчов хан
с. Станьовци
с. Станянци
с. Стар читак
с. Стара Загора
с. Стара Кресна
с. Стара река
с. Стара речка
с. Старейшино
с. Стари чал
с. Старилковци
с. Старо Железаре
с. Старо място
с. Старо Оряхово
с. Старо селище
с. Старо село
с. Старово
с. Старозагорски бани
с. Старопатица
с. Старосел
с. Староселец
с. Староселци
с. Старцево
с. Старчево
с. Старчище
с. Стеврек
с. Стежерово
с. Стенско
с. Стефан Караджа
с. Стефан Стамболово
с. Стефан-Караджово
с. Стефаново
с. Стикъл
с. Стоб
с. Стоево
с. Стоевци
с. Стожа
с. Стожер
с. Стоил войвода
с. Стоилово
с. Стойките
с. Стойково
с. Стойковци
с. Стойново
с. Стойновското
с. Стойчевци
с. Стойчовци
с. Стоките
с. Столетово
с. Столник
с. Столът
с. Стоманево
с. Стоманеците
с. Стоманци
с. Стоян Михайловски
с. Стоян-Заимово
с. Стояново
с. Стояновци
с. Страдалово
с. Стража
с. Стражата
с. Стражевци
с. Стражец
с. Стражица
с. Стражница
с. Стралджа
с. Странджа
с. Странджево
с. Странско
с. Страхил
с. Страхил войвода
с. Страхилица
с. Страхилово
с. Страцин
с. Страшимир
с. Страшимирово
с. Стрезимировци
с. Стрелец
с. Стрелково
с. Стрелци
с. Стрелча
с. Стремово
с. Стремци
с. Стрижба
с. Строево
с. Стройно
с. Стройновци
с. Стругът
с. Струиндол
с. Струино
с. Струма
с. Струмешница
с. Струмяни
с. Струпец
с. Струя
с. Стръмци
с. Стряма
с. Стубел
с. Студен извор
с. Студен кладенец
с. Студена
с. Студенец
с. Студеница
с. Студено буче
с. Стъргел
с. Стърмен
с. Стърница
с. Суворово
с. Сугарево
с. Суевци
с. Сулица
с. Султани
с. Сумер
с. Сунгурларе
с. Сусам
с. Суха река
с. Сухаче
с. Сухиндол
с. Сухово
с. Суходол
с. Сухозем
с. Сухолоевци
с. Сухострел
с. Сушево
с. Сушина
с. Сушица
с. Събковци
с. Съботковци
с. Събрано
с. Съдиево
с. Съдийско поле
с. Съединение
с. Сърнак
с. Сърневец
с. Сърнево
с. Сърнегор
с. Сърненци
с. Сърнец
с. Сърнино
с. Сърница
с. Сърпово
с. Сърцево
с. Сяново
с. Сяровци
с. Сярци
с. Табан
с. Табачка
с. Табашка
с. Таваличево
с. Таймише
с. Тамарино
с. Татарево
с. Татари
с. Татково
с. Татул
с. Твърдинци
с. Твърдица
с. Текето
с. Телериг
с. Телиш
с. Телчарка
с. Теменуга
с. Тенево
с. Тепава
с. Теплен
с. Тервел
с. Терзиите
с. Терзийско
с. Тертер
с. Тетевен
с. Тетово
с. Тешел
с. Тешово
с. Тикале
с. Тимарево
с. Тинтява
с. Типченица
с. Титевци
с. Тиховец
с. Тихомир
с. Тихомирово
с. Тича
с. Тишаново
с. Тишевица
с. Тияновци
с. Тлачене
с. Тодор Икономово
с. Тодореците
с. Тодоричене
с. Тодорово
с. Тодоровци
с. Тодорчета
с. Тодювци
с. Токачка
с. Толовица
с. Томбето
с. Томпсън
с. Томчевци
с. Тонско дабе
с. Топилища
с. Топола
с. Тополи
с. Тополи дол
с. Тополица
с. Тополка
с. Тополница
с. Тополовград
с. Тополовец
с. Тополово
с. Тополчане
с. Тополяне
с. Топузево
с. Топузи
с. Топчии
с. Топчийско
с. Торбалъжите
с. Торос
с. Тотлебен
с. Точилари
с. Тошевци
с. Траве
с. Травник
с. Трайково
с. Тракиец
с. Тракийци
с. Тракия
с. Трапесковци
с. Трапище
с. Трапоклово
с. Требище
с. Трекляно
с. Трем
с. Трескавец
с. Три кладенци
с. Три могили
с. Триводици
с. Тригорци
с. Триград
с. Трилистник
с. Трифоново
с. Троица
с. Тросково
с. Троян
с. Трояново
с. Труд
с. Трудовец
с. Тръбач
с. Трън
с. Трънак
с. Трънито
с. Тръница
с. Трънково
с. Трънковци
с. Трънчовица
с. Тръстеник
с. Тръстика
с. Тръстиково
с. Трявна
с. Туден
с. Тулово
с. Тумбалово
с. Тумбевци
с. Турия
с. Туркинча
с. Туроковци
с. Турян
с. Тутракан
с. Тутраканци
с. Туховища
с. Тученица
с. Тушовица
с. Тъжа
с. Тъкач
с. Тънка бара
с. Тънки рът
с. Тънково
с. Тънкото
с. Тъпчилещово
с. Търговище
с. Търкашени
с. Търна
с. Търнава
с. Търнак
с. Търнене
с. Търничени
с. Търновлаг
с. Търновца
с. Търновци
с. Търносливка
с. Търняне
с. Търсино
с. Търхово
с. Търън
с. Тюленово
с. Тюркмен
с. Тютюнче
с. Тянево
с. Угледно
с. Углярци
с. Угорелец
с. Угорялковци
с. Угърчин
с. Узово
с. Узунджово
с. Узуните
с. Узуново
с. Умаревци
с. Урвата
с. Уровене
с. Уручевци
с. Усойка
с. Устина
с. Устрем
с. Устрен
с. Ухловица
с. Ушевци
с. Уши
с. Ушинци
с. Фабрика
с. Фазаново
с. Факия
с. Фатово
с. Фелдфебел Дянково
с. Филаретово
с. Филипово
с. Филиповци
с. Флорентин
с. Фотиново
с. Фролош
с. Фурен
с. Фъргово
с. Фърговци
с. Фъревци
с. Фъртуни
с. Хаджи Димитър
с. Хаджидимитрово
с. Хаджидимово
с. Хаджиево
с. Хаджиите
с. Хаджийско
с. Хайредин
с. Халваджийско
с. Халовски колиби
с. Хан Аспарухово
с. Хан Крум
с. Ханово
с. Харачерите
с. Харваловци
с. Харманли
с. Хасково
с. Хасовица
с. Хвойна
с. Хвостяне
с. Хвърчил
с. Хераково
с. Хирево
с. Хисар
с. Хисаря
с. Хитово
с. Хитрино
с. Хлевене
с. Хлябово
с. Ходжовци
с. Хотанца
с. Хотница
с. Хотово
с. Храбрино
с. Храброво
с. Храбърско
с. Храсна
с. Храстово
с. Християново
с. Христо Даново
с. Христовци
с. Хрищени
с. Хромица
с. Хубавене
с. Хума
с. Хухла
с. Хъневци
с. Хърлец
с. Хърсово
с. Цаконица
с. Цалапица
с. Цани Гинчево
с. Цапарево
с. Цар Асен
с. Цар Калоян
с. Цар Самуил
с. Цар Симеоново
с. Царацово
с. Царев брод
с. Царев дол
с. Царева ливада
с. Царева поляна
с. Царевец
с. Царево
с. Царевци
с. Царимир
с. Царино
с. Царичина
с. Царичино
с. Цар-Петрово
с. Царски извор
с. Цар-Шишманово
с. Цацаровци
с. Цвеклювци
с. Цветино
с. Цветкова бара
с. Цветница
с. Цвятковци
с. Цвятово
с. Цегриловци
с. Целина
с. Ценино
с. Ценович
с. Ценово
с. Цепераните
с. Церетелево
с. Церецел
с. Церковски
с. Церова кория
с. Церовец
с. Церовица
с. Церовище
с. Церово
с. Циклово
с. Цирка
с. Цонево
с. Цонковци
с. Црешново
с. Цръклевци
с. Црънча
с. Църварица
с. Цървена ябълка
с. Цървендол
с. Цървеняно
с. Цървище
с. Църква
с. Църквица
с. Църквище
с. Чавдар
с. Чавдарци
с. Чавеи
с. Чавка
с. Чайка
с. Чакаларово
с. Чакали
с. Чакалите
с. Чакалци
с. Чал
с. Чала
с. Чалъкови
с. Чамла
с. Чарган
с. Чарда
с. Чарково
с. Чеганци
с. Чеканец
с. Чеканци
с. Чеканчево
с. Челник
с. Челопек
с. Челопеч
с. Челопечене
с. Челюстница
с. Чемиш
с. Чепеларе
с. Чепино
с. Чепинци
с. Чеплетен
с. Чепърлинци
с. Червен
с. Червен брег
с. Червен бряг
с. Червена
с. Червена вода
с. Червена локва
с. Червена могила
с. Червена скала
с. Червенаково
с. Червенковци
с. Червенци
с. Черганово
с. Черенча
с. Черепово
с. Череша
с. Черешица
с. Черешка
с. Черешките
с. Черешница
с. Черешовица
с. Черешово
с. Черешовска река
с. Черкаски
с. Черковица
с. Черковище
с. Черковна
с. Черково
с. Черна
с. Черна вода
с. Черна гора
с. Черна Места
с. Черна могила
с. Черна нива
с. Черна скала
с. Чернево
с. Черневото
с. Черневци
с. Черни бряг
с. Черни Вит
с. Черни връх
с. Черни дял
с. Черни Осъм
с. Черни рид
с. Чернигово
с. Черник
с. Черница
с. Черниче
с. Черничево
с. Черничино
с. Черно море
с. Черно поле
с. Черновръх
с. Черноглавци
с. Черногор
с. Черногорово
с. Черноград
с. Чернодъб
с. Чернозем
с. Черноземен
с. Чернокапци
с. Чернолик
с. Черноморец
с. Черноморци
с. Черноок
с. Чернооки
с. Чернооково
с. Черноочене
с. Черньово
с. Черньовци
с. Честименско
с. Четирци
с. Четрока
с. Чехларе
с. Чешлянци
с. Чешма
с. Чешнегирово
с. Чибаовци
с. Чилик
с. Чилнов
с. Чинтулово
с. Чипровци
с. Чирен
с. Чирпан
с. Чистово
с. Читаковци
с. Чифлик
с. Чичево
с. Чичил
с. Чоба
с. Чобанка
с. Чокманово
с. Чокоба
с. Чолакова
с. Чомаково
с. Чомаковци
с. Чорбаджийско
с. Чорул
с. Чубра
с. Чубрика
с. Чудинци
с. Чудомир
с. Чуйпетлово
с. Чукарка
с. Чукарово
с. Чуката
с. Чукилите
с. Чуковезер
с. Чуковец
с. Чуково
с. Чупрене
с. Чурек
с. Чурен
с. Чурилово
с. Чуричени
с. Чурка
с. Чуруково
с. Чучулига
с. Чучулигово
с. Чучур
с. Шабла
с. Шаново
с. Шарани
с. Шаренска
с. Шарково
с. Шатрово
с. Шейново
с. Шемшево
с. Шереметя
с. Шиварово
с. Шивачево
с. Шиливери
с. Шилковци
с. Шипикова махала
с. Шипка
с. Шипковица
с. Шипково
с. Шипок
с. Шипот
с. Шипочане
с. Шипочано
с. Шипчените
с. Широка лъка
с. Широка поляна
с. Широки дол
с. Широко поле
с. Широково
с. Шишенци
с. Шишковица
с. Шишковци
с. Шишманово
с. Шишманци
с. Шияково
с. Шкорпиловци
с. Шодековци
с. Шопите
с. Шопци
с. Шубеци
с. Шума
с. Шумата
с. Шумен
с. Шуменци
с. Шумнатица
с. Шушня
с. Щерна
с. Щипско
с. Щит
с. Щръклево
с. Щърково
с. Ъглен
с. Югово
с. Юделник
с. Юлиево
с. Юнак
с. Юнаци
с. Юнаците
с. Юндола
с. Юнец
с. Юпер
с. Юруково
с. Ябланица
с. Ябланово
с. Ябълковец
с. Ябълково
с. Ябълковци
с. Ябълчево
с. Ябълчени
с. Явор
с. Яворец
с. Яворница
с. Яворовец
с. Яворово
с. Яврово
с. Ягнило
с. Ягода
с. Ягодина
с. Ягодово
с. Яздач
с. Язовец
с. Яким Груево
с. Якимово
с. Яковица
с. Яково
с. Яковци
с. Якоруда
с. Ялботина
с. Ялово
с. Ямбол
с. Ямино
с. Ямна
с. Яна
с. Янино
с. Янково
с. Янковци
с. Яново
с. Янтра
с. Яньовец
с. Ярджиловци
с. Яребица
с. Яребична
с. Яребично
с. Яребковица
с. Ярловица
с. Ярлово
с. Ярловци
с. Ярославци
с. Ясен
с. Ясените
с. Ясенково
с. Ясеновец
с. Ясеново
с. Ясна поляна
с. Ясно поле
с. Ястреб
с. Ястребино
с. Ястребна
с. Ястребово
с. Яхиново
